id,name,type,price,price_change,price_radio
600970.SH,中材国际,"土木工程建筑业,一带一路,上证380,中字头,中证500,国企改革,富时罗素,标准普尔,节能环保",12.95,0.03,0.2322
600971.SH,恒源煤电,"煤炭开采和洗选业,上证380,养老金,富时罗素,标准普尔,沪股通,稀缺资源,证金持股",8.35,-0.42,-4.7891
600973.SH,宝胜股份,"电气机械和器材制造业,国企改革,大飞机,太阳能,富时罗素,智能电网,标准普尔,核能核电,特斯拉,超导概念,量子通信,铁路基建,长江三角",4.8,0.03,0.6289
600975.SH,新五丰,"畜牧业,上证380,机构重仓,标准普尔,沪股通,猪肉概念,融资融券",6.35,-0.06,-0.936
600976.SH,健民集团,"零售业,中药,养老金,内贸流通,流感,独家药品",42.26,0.52,1.2458
600977.SH,中国电影,"广播、电视、电影和影视录音制作业,MSCI中国,中字头,富时罗素,影视概念,标准普尔,融资融券,证金持股",13.12,-0.19,-1.4275
600979.SH,广安爱众,"电力、热力生产和供应业,充电桩,天然气,成渝特区",3.39,0.07,2.1084
600980.SH,北矿科技,"计算机、通信和其他电子设备制造业,3D打印,国企改革,新材料,稀土永磁,稀缺资源",18.73,0.28,1.5176
600981.SH,汇鸿集团,"批发业,万达概念,内贸流通,冷链物流,创投,参股新三板,参股银行,口罩,垃圾分类,长江三角",2.83,-0.05,-1.7361
600982.SH,宁波能源,"电力、热力生产和供应业,太阳能,工业气体,抽水蓄能,新能源,节能环保,长江三角",4.18,0.13,3.2099
600983.SH,惠而浦,"电气机械和器材制造业,一带一路,垃圾分类,工业4.0,新零售,智能家居,机构重仓",8.2,-0.15,-1.7964
600984.SH,建设机械,"专用设备制造业,一带一路,上证380,富时罗素,工程机械,沪股通,预盈预增",10.2,-0.14,-1.354
600985.SH,淮北矿业,"煤炭开采和洗选业,上证380,中证500,富时罗素,机构重仓,标准普尔,沪股通,煤化工,融资融券",16.15,-0.41,-2.4758
600986.SH,浙文互联,"互联网和相关服务,区块链,国产芯片,字节概念,小米概念,标准普尔,融资融券,预盈预增",4.53,-0.01,-0.2203
600987.SH,航民股份,"纺织业,富时罗素,标准普尔,长江三角,黄金概念",5.21,-0.02,-0.3824
600988.SH,赤峰黄金,"有色金属矿采选业,MSCI中国,上证380,中证500,富时罗素,稀土永磁,稀缺资源,融资融券,贬值受益,黄金概念",15.97,-0.85,-5.0535
600989.SH,宝丰能源,"化学原料和化学制品制造业,HS300_,MSCI中国,上证180_,口罩,富时罗素,氢能源,沪股通,煤化工,融资融券,预盈预增",18.28,-0.32,-1.7204
600990.SH,四创电子,"计算机、通信和其他电子设备制造业,军工,军民融合,北斗导航,国企改革,国家安防,大飞机,富时罗素,新能源车,标准普尔,航母概念,融资融券,通用航空",37.29,0.1,0.2689
600992.SH,贵绳股份,"金属制品业,军工",8.13,-0.21,-2.518
600993.SH,马应龙,"医药制造业,上证380,中药,参股新三板,婴童概念,富时罗素,机构重仓,标准普尔,消毒剂",29.45,0.19,0.6494
600995.SH,文山电力,"电力、热力生产和供应业,充电桩,国企改革",7.49,0.18,2.4624
600996.SH,贵广网络,"电信、广播电视和卫星传输服务,云计算,华为概念,大数据,富时罗素,广电,智能家居,机构重仓,标准普尔,物联网,融资融券,超清视频,转债标的",4.73,-0.1,-2.0704
600997.SH,开滦股份,"石油加工、炼焦和核燃料加工业,氢能源,煤化工,稀缺资源,融资融券,雄安新区,预盈预增",10.57,-0.64,-5.7092
600998.SH,九州通,"批发业,MSCI中国,上证380,中药,中证500,互联医疗,健康中国,养老概念,内贸流通,冷链物流,医疗器械,富时罗素,机构重仓,标准普尔,电商概念,疫苗冷链,转债标的",16.12,0.44,2.8061
600999.SH,招商证券,"资本市场服务,AH股,HS300_,MSCI中国,上证180_,互联金融,券商概念,国企改革,富时罗素,机构重仓,标准普尔,深圳特区,蚂蚁概念,证金持股",18.76,0.22,1.1866
601000.SH,唐山港,"水上运输业,上证380,中证500,京津冀,富时罗素,标准普尔,证金持股,雄安新区",2.75,-0.03,-1.0791
601001.SH,晋控煤业,"煤炭开采和洗选业,国企改革,富时罗素,标准普尔,稀缺资源",13.27,-1.47,-9.9729
601002.SH,晋亿实业,"通用设备制造业,一带一路,标准普尔,铁路基建,长江三角",5.76,-0.02,-0.346
601003.SH,柳钢股份,"黑色金属冶炼和压延加工业,上证380,中证500,养老概念,养老金,富时罗素,标准普尔,沪股通,融资融券,预盈预增",7.57,-0.3,-3.8119
601005.SH,重庆钢铁,"黑色金属冶炼和压延加工业,AH股,MSCI中国,中证500,富时罗素,成渝特区,机构重仓,标准普尔,预盈预增",2.91,-0.08,-2.6756
601006.SH,大秦铁路,"铁路运输业,HS300_,MSCI中国,富时罗素,标准普尔,证金持股,转债标的,铁路基建",6.24,0.02,0.3215
601007.SH,金陵饭店,"住宿业,养老概念,内贸流通,参股保险,长江三角",5.86,-0.04,-0.678
601008.SH,连云港,"水上运输业,RCEP概念,一带一路,融资融券,长江三角",3.97,0.08,2.0566
601009.SH,南京银行,"货币金融服务,HS300_,MSCI中国,上证180_,互联金融,富时罗素,标准普尔,证金持股,转债标的,长江三角",9.29,0.02,0.2157
601010.SH,文峰股份,"零售业,内贸流通,参股券商,电商概念,融资融券,证金持股",3.27,-0.02,-0.6079
601011.SH,宝泰隆,"石油加工、炼焦和核燃料加工业,昨日触板,煤化工,石墨烯,碳基材料,融资融券,锂电池",6.46,0.32,5.2117
601012.SH,隆基股份,"电气机械和器材制造业,HIT电池,HS300_,MSCI中国,QFII重仓,上证180_,上证50_,光伏建筑一体化,基金重仓,太阳能,宁组合,富时罗素,标准普尔,氢能源,特斯拉,茅指数",80.2,-0.81,-0.9999
601015.SH,陕西黑猫,"石油加工、炼焦和核燃料加工业,天然气,标准普尔,煤化工,融资融券",9.24,-1.01,-9.8537
601016.SH,节能风电,"电力、热力生产和供应业,上证380,中证500,国企改革,富时罗素,新能源,昨日涨停,机构重仓,标准普尔,氢能源,融资融券,转债标的,风能",6.42,0.58,9.9315
601018.SH,宁波港,"水上运输业,IPO受益,MSCI中国,一带一路,上证380,分拆预期,参股银行,富时罗素,标准普尔,证金持股",4.09,0,0
601019.SH,山东出版,"新闻和出版业,上证380,在线教育,富时罗素,机构重仓,标准普尔,沪股通",6.34,-0.05,-0.7825
601020.SH,ST华钰,"有色金属矿采选业,ST股,小金属,标准普尔,转债标的,预盈预增,黄金概念",15.07,-0.79,-4.9811
601021.SH,春秋航空,"航空运输业,HS300_,MSCI中国,上证180_,免税概念,基金重仓,富时罗素,标准普尔,融资融券,证金持股,送转预期,通用航空",54.99,0.84,1.5512
601028.SH,玉龙股份,"批发业,内贸流通,天然气,煤化工",17.54,-0.38,-2.1205
601038.SH,一拖股份,"专用设备制造业,AH股,乡村振兴,参股银行,国企改革,富时罗素,标准普尔",13.38,0.02,0.1497
601058.SH,赛轮轮胎,"橡胶和塑料制品业,MSCI中国,上证380,基金重仓,富时罗素,标准普尔,融资融券",9.98,0.08,0.8081
601066.SH,中信建投,"资本市场服务,AH股,HS300_,MSCI中国,上证180_,上证50_,互联金融,券商概念,富时罗素,机构重仓,标准普尔,沪股通,融资融券,证金持股",31.97,1.49,4.8885
601068.SH,中铝国际,"土木工程建筑业,AH股,PPP模式,中证500,国企改革,富时罗素,标准普尔,沪股通,盐湖提锂,预盈预增",5.65,-0.42,-6.9193
601069.SH,西部黄金,"有色金属矿采选业,上证380,富时罗素,小金属,标准普尔,融资融券,贬值受益,预亏预减,黄金概念",12.07,-0.31,-2.504
601077.SH,渝农商行,"货币金融服务,AH股,HS300_,MSCI中国,互联金融,富时罗素,小米概念,成渝特区,机构重仓,沪股通,融资融券",3.93,0,0
601086.SH,国芳集团,"零售业,内贸流通,参股券商,新零售",4.5,0.06,1.3514
601088.SH,中国神华,"煤炭开采和洗选业,AH股,HS300_,MSCI中国,上证180_,上证50_,中字头,国企改革,央视50_,富时罗素,标准普尔,煤化工,稀缺资源,证金持股,铁路基建",21.62,-1.54,-6.6494
601098.SH,中南传媒,"新闻和出版业,MSCI中国,上证380,中证500,在线教育,富时罗素,影视概念,标准普尔,证金持股",9.11,0.02,0.22
601099.SH,太平洋,"资本市场服务,上证180_,中证500,券商概念,富时罗素,标准普尔",3.45,-0.06,-1.7094
601100.SH,恒立液压,"专用设备制造业,HS300_,QFII重仓,上证180_,富时罗素,工业4.0,标准普尔,沪股通,茅指数,融资融券",84.49,-3.89,-4.4014
601101.SH,昊华能源,"煤炭开采和洗选业,煤化工,稀缺资源,预盈预增",11.54,-1.28,-9.9844
601106.SH,中国一重,"专用设备制造业,一带一路,中字头,中证500,债转股,军工,军民融合,国企改革,核能核电,风能",4.1,0.02,0.4902
601107.SH,四川成渝,"道路运输业,AH股,创投,参股银行,富时罗素,成渝特区,标准普尔,融资融券",3.37,-0.08,-2.3188
601108.SH,财通证券,"资本市场服务,HS300_,MSCI中国,上证180_,互联金融,券商概念,区块链,参股新三板,参股期货,富时罗素,标准普尔,沪股通,蚂蚁概念,融资融券,转债标的,阿里概念",11.16,0.08,0.722
601111.SH,中国国航,"航空运输业,AH股,HS300_,MSCI中国,上证180_,中字头,国企改革,富时罗素,标准普尔,油价相关,证金持股,通用航空",7.45,0.23,3.1856
601113.SH,ST华鼎,"化学纤维制造业,ST股,快递概念,电商概念,节能环保",3.41,-0.07,-2.0115
601116.SH,三江购物,"零售业,QFII重仓,内贸流通,新零售,电商概念,社区团购,融资融券,阿里概念",8.02,-0.15,-1.836
601117.SH,中国化学,"土木工程建筑业,MSCI中国,一带一路,上证380,中字头,中证500,国企改革,富时罗素,机构重仓,标准普尔,煤化工,节能环保,证金持股",12.12,-0.31,-2.494
601118.SH,海南橡胶,"农业,MSCI中国,中证500,乡村振兴,免税概念,军工,农业种植,土地流转,电商概念,降解塑料",5.19,-0.08,-1.518
601126.SH,四方股份,"电气机械和器材制造业,人工智能,储能,军工,军民融合,智能电网,海工装备,特高压,融资融券,铁路基建",18.53,-0.28,-1.4886
601127.SH,小康股份,"汽车制造业,MSCI中国,中证500,华为概念,华为汽车,参股银行,固态电池,地摊经济,成渝特区,新能源车,无人机,无人驾驶,标准普尔,百度概念,融资融券,车联网,转债标的,阿里概念",75.7,-3.41,-4.3105
601128.SH,常熟银行,"货币金融服务,QFII重仓,上证380,中证500,互联金融,京东金融,养老金,参股银行,富时罗素,机构重仓,标准普尔,沪股通,融资融券",6.14,-0.07,-1.1272
601137.SH,博威合金,"有色金属冶炼和压延加工业,5G概念,太阳能,富士康,新材料,新能源,无线耳机,航母概念,融资融券",14.5,0.28,1.9691
601138.SH,工业富联,"计算机、通信和其他电子设备制造业,2025规划,5G概念,HS300_,QFII重仓,上证180_,上证50_,云计算,区块链,大数据,富时罗素,工业互联,智能机器,标准普尔,沪股通,深圳特区,物联网,独角兽,苹果概念,融资融券",11.75,0,0
601139.SH,深圳燃气,"燃气生产和供应业,上证380,中证500,国企改革,天然气,太阳能,富时罗素,标准普尔,油气设服,深圳特区,证金持股",12.1,0.2,1.6807
601155.SH,新城控股,"房地产业,HS300_,MSCI中国,QFII重仓,上证180_,富时罗素,标准普尔,融资融券,装配建筑,证金持股",32.65,0.3,0.9274
601156.SH,东航物流,"航空运输业,冷链物流,快递概念,机构重仓,次新股,疫苗冷链",21.75,-0.61,-2.7281
601158.SH,重庆水务,"水的生产和供应业,上证380,债转股,国企改革,富时罗素,标准普尔,海绵城市,节能环保,证金持股",5.59,-0.01,-0.1786
601162.SH,天风证券,"资本市场服务,HS300_,上证180_,互联金融,券商概念,富时罗素,标准普尔,沪股通,融资融券",4.47,-0.02,-0.4454
601163.SH,三角轮胎,"橡胶和塑料制品业,军工,大飞机,胎压监测,融资融券",13.69,-0.15,-1.0838
601166.SH,兴业银行,"货币金融服务,HS300_,MSCI中国,上证180_,上证50_,互联金融,央视50_,富时罗素,标准普尔,证金持股",18.68,0.08,0.4301
601168.SH,西部矿业,"有色金属矿采选业,中证500,基本金属,小金属,新材料,标准普尔,盐湖提锂,稀缺资源,预盈预增",16.49,-0.48,-2.8285
601169.SH,北京银行,"货币金融服务,HS300_,MSCI中国,QFII重仓,上证180_,互联金融,京东金融,参股保险,富时罗素,小米概念,标准普尔,证金持股",4.43,-0.01,-0.2252
601177.SH,杭齿前进,"通用设备制造业,一带一路,债转股,军工,军民融合,新能源车,核能核电,预盈预增,风能",9.9,0.43,4.5406
601179.SH,中国西电,"电气机械和器材制造业,一带一路,中字头,中证500,国企改革,智能电网,特高压,证金持股",6.22,0.07,1.1382
601186.SH,中国铁建,"土木工程建筑业,AH股,HS300_,MSCI中国,PPP模式,REITs概念,一带一路,上证180_,中字头,分拆预期,国企改革,富时罗素,标准普尔,装配建筑,证金持股,铁路基建",8.4,-0.14,-1.6393
601187.SH,厦门银行,"货币金融服务,上证380,中证500,互联金融,养老金,次新股,沪股通",8.34,0,0
601188.SH,龙江交通,"道路运输业,东北振兴,参股银行",3.42,-0.02,-0.5814
601198.SH,东兴证券,"资本市场服务,MSCI中国,上证180_,中证500,债转股,券商概念,富时罗素,标准普尔,融资融券,证金持股",11.52,0.06,0.5236
601199.SH,江南水务,"水的生产和供应业,节能环保,融资融券",3.96,-0.06,-1.4925
601200.SH,上海环境,"生态保护和环境治理业,PPP模式,上证380,中证500,医废处理,垃圾分类,富时罗素,标准普尔,沪股通,节能环保",12.3,0.27,2.2444
601208.SH,东材科技,"化学原料和化学制品制造业,OLED,军工,基金重仓,壳资源,太阳能,特高压,股权激励,证金持股",16.69,-0.56,-3.2464
601211.SH,国泰君安,"资本市场服务,AH股,HS300_,MSCI中国,上证180_,上证50_,互联金融,券商概念,富时罗素,机构重仓,标准普尔,股权激励,融资融券,证金持股,转债标的,长江三角",18.6,0.46,2.5358
601212.SH,白银有色,"有色金属冶炼和压延加工业,基本金属,小金属,机构重仓,融资融券,锂电池,黄金概念",3.31,-0.13,-3.7791
601216.SH,君正集团,"化学原料和化学制品制造业,HS300_,MSCI中国,上证180_,互联金融,参股券商,参股银行,富时罗素,彩票概念,标准普尔,煤化工,独角兽,生物疫苗,蚂蚁概念,证金持股,阿里概念,降解塑料",6.11,-0.18,-2.8617
601218.SH,吉鑫科技,"专用设备制造业,风能",4.61,0.15,3.3632
601222.SH,林洋能源,"仪器仪表制造业,QFII重仓,上证380,储能,光伏建筑一体化,养老金,区块链,华为概念,太阳能,富时罗素,新能源,智能电网,标准普尔,氢能源,沪股通,物联网,虚拟电厂,融资融券,转债标的,锂电池",11.79,0.16,1.3758
601225.SH,陕西煤业,"煤炭开采和洗选业,HS300_,MSCI中国,上证180_,富时罗素,标准普尔,沪股通,证金持股,预盈预增",14.93,-1.1,-6.8621
601226.SH,华电重工,"专业技术服务业,一带一路,国企改革,核能核电,氢能源,风能",5.25,0.08,1.5474
601228.SH,广州港,"水上运输业,一带一路,中证500,冷链物流,粤港自贸,融资融券",3.3,-0.03,-0.9009
601229.SH,上海银行,"货币金融服务,HS300_,MSCI中国,QFII重仓,上证180_,互联金融,富时罗素,标准普尔,沪股通,融资融券,转债标的,长江三角",7.35,0,0
601231.SH,环旭电子,"计算机、通信和其他电子设备制造业,HS300_,LED,UWB概念,WiFi,上证380,增强现实,富时罗素,无线耳机,智能穿戴,标准普尔,电子烟,苹果概念,证金持股,转债标的",14.39,0.14,0.9825
601233.SH,桐昆股份,"化学纤维制造业,MSCI中国,上证380,中证500,互联金融,基金重仓,富时罗素,标准普尔,融资融券,预盈预增",26.1,-0.78,-2.9018
601236.SH,红塔证券,"资本市场服务,HS300_,上证180_,券商概念,参股期货,富时罗素,机构重仓,沪股通,融资融券",12.18,-0.04,-0.3273
601238.SH,广汽集团,"汽车制造业,AH股,HS300_,上证180_,华为概念,华为汽车,富时罗素,新能源车,机构重仓,标准普尔,燃料电池,石墨烯,车联网,转债标的,锂电池",17.18,-0.13,-0.751
